filename,measure
beam groups 12 semiquavers compound-333.png,1111
beam groups 12 semiquavers compound-334.png,1114
beam groups 12 semiquavers compound-335.png,1117
beam groups 12 semiquavers compound-336.png,1120
beam groups 12 semiquavers compound-337.png,1123
beam groups 12 semiquavers compound-338.png,1126
beam groups 12 semiquavers compound-339.png,1129
beam groups 12 semiquavers compound-340.png,1182
beam groups 12 semiquavers compound-341.png,1185
beam groups 12 semiquavers compound-342.png,1188
beam groups 12 semiquavers compound-343.png,1141
beam groups 12 semiquavers compound-344.png,1144
beam groups 12 semiquavers compound-345.png,1147
beam groups 12 semiquavers compound-346.png,1150
beam groups 12 semiquavers compound-347.png,11538
beam groups 12 semiquavers compound-348.png,1156
beam groups 12 semiquavers compound-349.png,1159
beam groups 12 semiquavers compound-350.png,1162
beam groups 12 semiquavers compound-351.png,1165
beam groups 12 semiquavers compound-352.png,1168
beam groups 12 semiquavers compound-353.png,1171
beam groups 12 semiquavers compound-354.png,1174
beam groups 12 semiquavers compound-355.png,1177
beam groups 12 semiquavers compound-356.png,1180
beam groups 12 semiquavers compound-357.png,1183
beam groups 12 semiquavers compound-358.png,1186
beam groups 12 semiquavers compound-359.png,1189
beam groups 12 semiquavers compound-360.png,1192
beam groups 12 semiquavers compound-361.png,1195
beam groups 12 semiquavers compound-362.png,1198
beam groups 12 semiquavers compound-363.png,1201
beam groups 12 semiquavers compound-364.png,1204
beam groups 12 semiquavers compound-365.png,1207
beam groups 12 semiquavers compound-366.png,1210
beam groups 12 semiquavers compound-367.png,12138
beam groups 12 semiquavers compound-368.png,1216
beam groups 12 semiquavers compound-369.png,1220
beam groups 12 semiquavers compound-370.png,1223
beam groups 12 semiquavers compound-371.png,1226
beam groups 12 semiquavers compound-372.png,1229
beam groups 12 semiquavers compound-373.png,1282
beam groups 12 semiquavers compound-374.png,1285
beam groups 12 semiquavers compound-375.png,1288
beam groups 12 semiquavers compound-376.png,1241
beam groups 12 semiquavers compound-377.png,1244
beam groups 12 semiquavers compound-378.png,1247
beam groups 12 semiquavers compound-379.png,1250
beam groups 12 semiquavers compound-380.png,12538
beam groups 12 semiquavers compound-381.png,1256
beam groups 12 semiquavers compound-382.png,1259
beam groups 12 semiquavers compound-383.png,1262
beam groups 12 semiquavers compound-384.png,1265
beam groups 12 semiquavers compound-385.png,1268
beam groups 12 semiquavers compound-386.png,1271
beam groups 12 semiquavers compound-387.png,1274
beam groups 12 semiquavers compound-388.png,1277
beam groups 12 semiquavers compound-389.png,1280
beam groups 12 semiquavers compound-390.png,1284
beam groups 12 semiquavers compound-391.png,1287
beam groups 12 semiquavers compound-392.png,1290
beam groups 12 semiquavers compound-393.png,1293
beam groups 12 semiquavers compound-394.png,1296
beam groups 12 semiquavers compound-395.png,1299
beam groups 12 semiquavers compound-396.png,13802
beam groups 12 semiquavers compound-397.png,13805
beam groups 12 semiquavers compound-398.png,1308
beam groups 12 semiquavers compound-399.png,1311
beam groups 12 semiquavers compound-400.png,1314
beam groups 12 semiquavers compound-401.png,1317
beam groups 12 semiquavers compound-402.png,13820
beam groups 12 semiquavers compound-403.png,1823
beam groups 12 semiquavers compound-404.png,13826
beam groups 12 semiquavers compound-405.png,1829
beam groups 12 semiquavers compound-406.png,1882
beam groups 12 semiquavers compound-407.png,1885
beam groups 12 semiquavers compound-408.png,1888
beam groups 12 semiquavers compound-409.png,1341
beam groups 12 semiquavers compound-410.png,1344
beam groups 12 semiquavers compound-411.png,13847
beam groups 12 semiquavers compound-412.png,1350
beam groups 12 semiquavers compound-413.png,138538
beam groups 12 semiquavers compound-414.png,1356
beam groups 12 semiquavers compound-415.png,1859
beam groups 12 semiquavers compound-416.png,13862
beam groups 12 semiquavers compound-417.png,13865
beam groups 12 semiquavers compound-418.png,13868
beam groups 12 semiquavers compound-419.png,1371
beam groups 12 semiquavers compound-420.png,1374
beam groups 12 semiquavers compound-421.png,1377
beam groups 12 semiquavers compound-422.png,1380
beam groups 12 semiquavers compound-423.png,13883
beam groups 12 semiquavers compound-424.png,1886
beam groups 12 semiquavers compound-425.png,1889
beam groups 12 semiquavers compound-426.png,1892
beam groups 12 semiquavers compound-427.png,1895
beam groups 12 semiquavers compound-428.png,1898
beam groups 12 semiquavers compound-429.png,1401
beam groups 12 semiquavers compound-430.png,1404
beam groups 12 semiquavers compound-431.png,1407
beam groups 12 semiquavers compound-432.png,1410
beam groups 12 semiquavers compound-433.png,14138
beam groups 12 semiquavers compound-434.png,1416
beam groups 12 semiquavers compound-435.png,1419
beam groups 12 semiquavers compound-436.png,1422
beam groups 12 semiquavers compound-437.png,1425
beam groups 12 semiquavers compound-438.png,1428
beam groups 12 semiquavers compound-439.png,1481
beam groups 12 semiquavers compound-440.png,1434
beam groups 12 semiquavers compound-441.png,1487
beam groups 12 semiquavers compound-442.png,1440
beam groups 12 semiquavers compound-443.png,14438
beam groups 12 semiquavers compound-444.png,1446
beam groups 12 semiquavers compound-445.png,1449
beam groups 12 semiquavers compound-446.png,1452
beam groups 12 semiquavers compound-447.png,1455
beam groups 12 semiquavers compound-448.png,1458
beam groups 12 semiquavers compound-449.png,1461
beam groups 12 semiquavers compound-450.png,1464
beam groups 12 semiquavers compound-451.png,1467
beam groups 12 semiquavers compound-452.png,1470
beam groups 12 semiquavers compound-453.png,1473
beam groups 12 semiquavers compound-454.png,1476
beam groups 12 semiquavers compound-455.png,1479
beam groups 12 semiquavers compound-456.png,1482
beam groups 12 semiquavers compound-457.png,1485
beam groups 12 semiquavers compound-458.png,1488
beam groups 12 semiquavers compound-459.png,1491
beam groups 12 semiquavers compound-460.png,1494
beam groups 12 semiquavers compound-461.png,1497
beam groups 12 semiquavers compound-462.png,1500
beam groups 12 semiquavers compound-463.png,1503
beam groups 12 semiquavers compound-464.png,1506
beam groups 12 semiquavers compound-465.png,2823
beam groups 12 semiquavers compound-466.png,1512
beam groups 12 semiquavers compound-467.png,15185
beam groups 12 semiquavers compound-468.png,1518
beam groups 12 semiquavers compound-469.png,1521
beam groups 12 semiquavers compound-470.png,1524
beam groups 12 semiquavers compound-471.png,1527
beam groups 12 semiquavers compound-472.png,1580
beam groups 12 semiquavers compound-473.png,1583
beam groups 12 semiquavers compound-474.png,1586
beam groups 12 semiquavers compound-475.png,1540
beam groups 12 semiquavers compound-476.png,1544
beam groups 12 semiquavers compound-477.png,1548
beam groups 12 semiquavers compound-478.png,1552
beam groups 12 semiquavers compound-479.png,1556
beam groups 12 semiquavers compound-480.png,1559
beam groups 12 semiquavers compound-481.png,1563
beam groups 12 semiquavers compound-482.png,1567
beam groups 12 semiquavers compound-483.png,1571
beam groups 12 semiquavers compound-484.png,1574
beam groups 12 semiquavers compound-485.png,1577
beam groups 12 semiquavers compound-486.png,1580
beam groups 12 semiquavers compound-487.png,1583
beam groups 12 semiquavers compound-488.png,1587
beam groups 12 semiquavers compound-489.png,1591
beam groups 12 semiquavers compound-490.png,1595
beam groups 12 semiquavers compound-491.png,1599
beam groups 12 semiquavers compound-492.png,1603
beam groups 12 semiquavers compound-493.png,1606
beam groups 12 semiquavers compound-494.png,1609
beam groups 12 semiquavers compound-495.png,1612
beam groups 12 semiquavers compound-496.png,1615
beam groups 12 semiquavers compound-497.png,1618
beam groups 12 semiquavers compound-498.png,1621
beam groups 12 semiquavers compound-499.png,1624
beam groups 12 semiquavers compound-500.png,1627
beam groups 12 semiquavers compound-501.png,16380
beam groups 12 semiquavers compound-502.png,1683
beam groups 12 semiquavers compound-503.png,1686
beam groups 12 semiquavers compound-504.png,1689
beam groups 12 semiquavers compound-505.png,1642
beam groups 12 semiquavers compound-506.png,1645
beam groups 12 semiquavers compound-507.png,1648
beam groups 12 semiquavers compound-508.png,1651
beam groups 12 semiquavers compound-509.png,1654
beam groups 12 semiquavers compound-510.png,1657
beam groups 12 semiquavers compound-511.png,1660
beam groups 12 semiquavers compound-512.png,1663
beam groups 12 semiquavers compound-513.png,1666
beam groups 12 semiquavers compound-514.png,1669
beam groups 12 semiquavers compound-515.png,1672
beam groups 12 semiquavers compound-516.png,1675
beam groups 12 semiquavers compound-517.png,1678
beam groups 12 semiquavers compound-518.png,1681
beam groups 12 semiquavers compound-519.png,1684
beam groups 12 semiquavers compound-520.png,1687
beam groups 12 semiquavers compound-521.png,1690
beam groups 12 semiquavers compound-522.png,1693
beam groups 12 semiquavers compound-523.png,1696
beam groups 12 semiquavers compound-524.png,1699
beam groups 12 semiquavers compound-525.png,1702
beam groups 12 semiquavers compound-526.png,1705
beam groups 12 semiquavers compound-527.png,1708
beam groups 12 semiquavers compound-528.png,1711
beam groups 12 semiquavers compound-529.png,1714
beam groups 12 semiquavers compound-530.png,1717
beam groups 12 semiquavers compound-531.png,1720
beam groups 12 semiquavers compound-532.png,1723
beam groups 12 semiquavers compound-533.png,1726
beam groups 12 semiquavers compound-534.png,1729
beam groups 12 semiquavers compound-535.png,1782
beam groups 12 semiquavers compound-536.png,3527
beam groups 12 semiquavers compound-537.png,1788
beam groups 12 semiquavers compound-538.png,1741
beam groups 12 semiquavers compound-539.png,1744
beam groups 12 semiquavers compound-540.png,1747
beam groups 12 semiquavers compound-541.png,1750
beam groups 12 semiquavers compound-542.png,1758
beam groups 12 semiquavers compound-543.png,1756
beam groups 12 semiquavers compound-544.png,1759
beam groups 12 semiquavers compound-545.png,1762
beam groups 12 semiquavers compound-546.png,1765
beam groups 12 semiquavers compound-547.png,1768
beam groups 12 semiquavers compound-548.png,1771
beam groups 12 semiquavers compound-549.png,1774
beam groups 12 semiquavers compound-550.png,1777
beam groups 12 semiquavers compound-551.png,1780
beam groups 12 semiquavers compound-552.png,1783
beam groups 12 semiquavers compound-553.png,1786
beam groups 12 semiquavers compound-554.png,1789
beam groups 12 semiquavers compound-555.png,1792
beam groups 12 semiquavers compound-556.png,1796
beam groups 12 semiquavers compound-557.png,3575
beam groups 12 semiquavers compound-558.png,1802
beam groups 12 semiquavers compound-559.png,1805
beam groups 12 semiquavers compound-560.png,1809
beam groups 12 semiquavers compound-561.png,1812
beam groups 12 semiquavers compound-562.png,1815
beam groups 12 semiquavers compound-563.png,1818
beam groups 12 semiquavers compound-564.png,1821
beam groups 12 semiquavers compound-565.png,1824
beam groups 12 semiquavers compound-566.png,1827
beam groups 12 semiquavers compound-567.png,1830
beam groups 12 semiquavers compound-568.png,1833
beam groups 12 semiquavers compound-569.png,1836
beam groups 12 semiquavers compound-570.png,1839
beam groups 12 semiquavers compound-571.png,1842
beam groups 12 semiquavers compound-572.png,1845
beam groups 12 semiquavers compound-573.png,1848
beam groups 12 semiquavers compound-574.png,1851
beam groups 12 semiquavers compound-575.png,1854
beam groups 12 semiquavers compound-576.png,1857
beam groups 12 semiquavers compound-577.png,1860
beam groups 12 semiquavers compound-578.png,1863
beam groups 12 semiquavers compound-579.png,1866
beam groups 12 semiquavers compound-580.png,1869
beam groups 12 semiquavers compound-581.png,1872
beam groups 12 semiquavers compound-582.png,1875
beam groups 12 semiquavers compound-583.png,1878
beam groups 12 semiquavers compound-584.png,1881
beam groups 12 semiquavers compound-585.png,1884
beam groups 12 semiquavers compound-586.png,1887
beam groups 12 semiquavers compound-587.png,1890
beam groups 12 semiquavers compound-588.png,3783
beam groups 12 semiquavers compound-589.png,1896
beam groups 12 semiquavers compound-590.png,1899
beam groups 12 semiquavers compound-591.png,1902
beam groups 12 semiquavers compound-592.png,1905
beam groups 12 semiquavers compound-593.png,1908
beam groups 12 semiquavers compound-594.png,1911
beam groups 12 semiquavers compound-595.png,1914
beam groups 12 semiquavers compound-596.png,1917
beam groups 12 semiquavers compound-597.png,1920
beam groups 12 semiquavers compound-598.png,1924
beam groups 12 semiquavers compound-599.png,1927
beam groups 12 semiquavers compound-600.png,1980
beam groups 12 semiquavers compound-601.png,1983
beam groups 12 semiquavers compound-602.png,1986
beam groups 12 semiquavers compound-603.png,1989
beam groups 12 semiquavers compound-604.png,1942
beam groups 12 semiquavers compound-605.png,1945
beam groups 12 semiquavers compound-606.png,1948
beam groups 12 semiquavers compound-607.png,1951
beam groups 12 semiquavers compound-608.png,1954
beam groups 12 semiquavers compound-609.png,1957
beam groups 12 semiquavers compound-610.png,1960
beam groups 12 semiquavers compound-611.png,1963
beam groups 12 semiquavers compound-612.png,1966
beam groups 12 semiquavers compound-613.png,1969
beam groups 12 semiquavers compound-614.png,1972
beam groups 12 semiquavers compound-615.png,1975
beam groups 12 semiquavers compound-616.png,1978
beam groups 12 semiquavers compound-617.png,1981
beam groups 12 semiquavers compound-618.png,1984
beam groups 12 semiquavers compound-619.png,1988
beam groups 12 semiquavers compound-620.png,1991
beam groups 12 semiquavers compound-621.png,1994
beam groups 12 semiquavers compound-622.png,1997
beam groups 12 semiquavers compound-623.png,2000
beam groups 12 semiquavers compound-624.png,2003
beam groups 12 semiquavers compound-625.png,2006
beam groups 12 semiquavers compound-626.png,2009
beam groups 12 semiquavers compound-627.png,2012
beam groups 12 semiquavers compound-628.png,2015
beam groups 12 semiquavers compound-629.png,2018
beam groups 12 semiquavers compound-630.png,2021
beam groups 12 semiquavers compound-631.png,2024
beam groups 12 semiquavers compound-632.png,2027
beam groups 12 semiquavers compound-633.png,20380
beam groups 12 semiquavers compound-634.png,2083
beam groups 12 semiquavers compound-635.png,2036
beam groups 12 semiquavers compound-636.png,2089
beam groups 12 semiquavers compound-637.png,2042
beam groups 12 semiquavers compound-638.png,2045
beam groups 12 semiquavers compound-639.png,2048
beam groups 12 semiquavers compound-640.png,2052
beam groups 12 semiquavers compound-641.png,2056
beam groups 12 semiquavers compound-642.png,2060
beam groups 12 semiquavers compound-643.png,2064
beam groups 12 semiquavers compound-644.png,2068
beam groups 12 semiquavers compound-645.png,2071
beam groups 12 semiquavers compound-646.png,2075
beam groups 12 semiquavers compound-647.png,2079
beam groups 12 semiquavers compound-648.png,2083
beam groups 12 semiquavers compound-649.png,2086
beam groups 12 semiquavers compound-650.png,2089
beam groups 12 semiquavers compound-651.png,2092
beam groups 12 semiquavers compound-652.png,2095
beam groups 12 semiquavers compound-653.png,2099
beam groups 12 semiquavers compound-654.png,2103
beam groups 12 semiquavers compound-655.png,2107
beam groups 12 semiquavers compound-656.png,2111
beam groups 12 semiquavers compound-657.png,2115
beam groups 12 semiquavers compound-658.png,2118
beam groups 12 semiquavers compound-659.png,2121
beam groups 12 semiquavers compound-660.png,2124
beam groups 12 semiquavers compound-661.png,2127
beam groups 12 semiquavers compound-662.png,21380
beam groups 12 semiquavers compound-663.png,2183
beam groups 12 semiquavers compound-664.png,2136
beam groups 12 semiquavers compound-665.png,2189
beam groups 12 semiquavers compound-666.png,2142
beam groups 12 semiquavers compound-667.png,2145
beam groups 12 semiquavers compound-668.png,2148
beam groups 12 semiquavers compound-669.png,2151
beam groups 12 semiquavers compound-670.png,2154
beam groups 12 semiquavers compound-671.png,2157
beam groups 12 semiquavers compound-672.png,2160
beam groups 12 semiquavers compound-673.png,2163
beam groups 12 semiquavers compound-674.png,2166
beam groups 12 semiquavers compound-675.png,2169
beam groups 12 semiquavers compound-676.png,2172
beam groups 12 semiquavers compound-677.png,2175
beam groups 12 semiquavers compound-678.png,2178
beam groups 12 semiquavers compound-679.png,2181
beam groups 12 semiquavers compound-680.png,2184
beam groups 12 semiquavers compound-681.png,2187
beam groups 12 semiquavers compound-682.png,2190
beam groups 12 semiquavers compound-683.png,2193
beam groups 12 semiquavers compound-684.png,2196
beam groups 12 semiquavers compound-685.png,2199
beam groups 12 semiquavers compound-686.png,2202
beam groups 12 semiquavers compound-687.png,2205
beam groups 12 semiquavers compound-688.png,2208
beam groups 12 semiquavers compound-689.png,2271
beam groups 12 semiquavers compound-690.png,2214
beam groups 12 semiquavers compound-691.png,2217
beam groups 12 semiquavers compound-692.png,2220
beam groups 12 semiquavers compound-693.png,22923
beam groups 12 semiquavers compound-694.png,2296
beam groups 12 semiquavers compound-695.png,2229
beam groups 12 semiquavers compound-696.png,2282
beam groups 12 semiquavers compound-697.png,2235
beam groups 12 semiquavers compound-698.png,2288
beam groups 12 semiquavers compound-699.png,2247
beam groups 12 semiquavers compound-700.png,2244
beam groups 12 semiquavers compound-701.png,2247
beam groups 12 semiquavers compound-702.png,2250
beam groups 12 semiquavers compound-703.png,2253
beam groups 12 semiquavers compound-704.png,2256
beam groups 12 semiquavers compound-705.png,2259
beam groups 12 semiquavers compound-706.png,2262
beam groups 12 semiquavers compound-707.png,2265
beam groups 12 semiquavers compound-708.png,2268
beam groups 12 semiquavers compound-709.png,2271
beam groups 12 semiquavers compound-710.png,2274
beam groups 12 semiquavers compound-711.png,2277
beam groups 12 semiquavers compound-712.png,2280
beam groups 12 semiquavers compound-713.png,2283
beam groups 12 semiquavers compound-714.png,2286
beam groups 12 semiquavers compound-715.png,2289
beam groups 12 semiquavers compound-716.png,2292
beam groups 12 semiquavers compound-717.png,2295
beam groups 12 semiquavers compound-718.png,2298
beam groups 12 semiquavers compound-719.png,23801
beam groups 12 semiquavers compound-720.png,2304
beam groups 12 semiquavers compound-721.png,23808
beam groups 12 semiquavers compound-722.png,23811
beam groups 12 semiquavers compound-723.png,2314
beam groups 12 semiquavers compound-724.png,23817
beam groups 12 semiquavers compound-725.png,23820
beam groups 12 semiquavers compound-726.png,23823
beam groups 12 semiquavers compound-727.png,23826
beam groups 12 semiquavers compound-728.png,23829
beam groups 12 semiquavers compound-729.png,2882
beam groups 12 semiquavers compound-730.png,2835
beam groups 12 semiquavers compound-731.png,2888
beam groups 12 semiquavers compound-732.png,2341
beam groups 12 semiquavers compound-733.png,2344
beam groups 12 semiquavers compound-734.png,23847
beam groups 12 semiquavers compound-735.png,23850
beam groups 12 semiquavers compound-736.png,238538
beam groups 12 semiquavers compound-737.png,2856
beam groups 12 semiquavers compound-738.png,23859
beam groups 12 semiquavers compound-739.png,23862
beam groups 12 semiquavers compound-740.png,2865
beam groups 12 semiquavers compound-741.png,23868
beam groups 12 semiquavers compound-742.png,2371
beam groups 12 semiquavers compound-743.png,2374
beam groups 12 semiquavers compound-744.png,23877
beam groups 12 semiquavers compound-745.png,2880
beam groups 12 semiquavers compound-746.png,2883
beam groups 12 semiquavers compound-747.png,2886
beam groups 12 semiquavers compound-748.png,2889
beam groups 12 semiquavers compound-749.png,2892
beam groups 12 semiquavers compound-750.png,2895
beam groups 12 semiquavers compound-751.png,23898
beam groups 12 semiquavers compound-752.png,2401
beam groups 12 semiquavers compound-753.png,2404
beam groups 12 semiquavers compound-754.png,2407
beam groups 12 semiquavers compound-755.png,2410
beam groups 12 semiquavers compound-756.png,2413
beam groups 12 semiquavers compound-757.png,2416
beam groups 12 semiquavers compound-758.png,2419
beam groups 12 semiquavers compound-759.png,2422
beam groups 12 semiquavers compound-760.png,2425
beam groups 12 semiquavers compound-761.png,2428
beam groups 12 semiquavers compound-762.png,2431
beam groups 12 semiquavers compound-763.png,2434
beam groups 12 semiquavers compound-764.png,2437
beam groups 12 semiquavers compound-765.png,2440
beam groups 12 semiquavers compound-766.png,2443
beam groups 12 semiquavers compound-767.png,2446
beam groups 12 semiquavers compound-768.png,2449
beam groups 12 semiquavers compound-769.png,2452
beam groups 12 semiquavers compound-770.png,2455
beam groups 12 semiquavers compound-771.png,2458
beam groups 12 semiquavers compound-772.png,2461
beam groups 12 semiquavers compound-773.png,2464
beam groups 12 semiquavers compound-774.png,2467
beam groups 12 semiquavers compound-775.png,2470
beam groups 12 semiquavers compound-776.png,2473
beam groups 12 semiquavers compound-777.png,2476
beam groups 12 semiquavers compound-778.png,2479
beam groups 12 semiquavers compound-779.png,2482
beam groups 12 semiquavers compound-780.png,2485
beam groups 12 semiquavers compound-781.png,2488
beam groups 12 semiquavers compound-782.png,2491
beam groups 12 semiquavers compound-783.png,2494
beam groups 12 semiquavers compound-784.png,2497
beam groups 12 semiquavers compound-785.png,2500
beam groups 12 semiquavers compound-786.png,2503
beam groups 12 semiquavers compound-787.png,2506
beam groups 12 semiquavers compound-788.png,2509
beam groups 12 semiquavers compound-789.png,2512
beam groups 12 semiquavers compound-790.png,2515
beam groups 12 semiquavers compound-791.png,2518
beam groups 12 semiquavers compound-792.png,2521
beam groups 12 semiquavers compound-793.png,2524
beam groups 12 semiquavers compound-794.png,2527
beam groups 12 semiquavers compound-795.png,2580
beam groups 12 semiquavers compound-796.png,2583
beam groups 12 semiquavers compound-797.png,2586
beam groups 12 semiquavers compound-798.png,2589
beam groups 12 semiquavers compound-799.png,2542
beam groups 12 semiquavers compound-800.png,2545
beam groups 12 semiquavers compound-801.png,2548
beam groups 12 semiquavers compound-802.png,2551
beam groups 12 semiquavers compound-803.png,2554
beam groups 12 semiquavers compound-804.png,2557
beam groups 12 semiquavers compound-805.png,2560
beam groups 12 semiquavers compound-806.png,2564
beam groups 12 semiquavers compound-807.png,2567
beam groups 12 semiquavers compound-808.png,2570
beam groups 12 semiquavers compound-809.png,2573
beam groups 12 semiquavers compound-810.png,2576
beam groups 12 semiquavers compound-811.png,2579
beam groups 12 semiquavers compound-812.png,2582
beam groups 12 semiquavers compound-813.png,2585
beam groups 12 semiquavers compound-814.png,2588
beam groups 12 semiquavers compound-815.png,2591
beam groups 12 semiquavers compound-816.png,2594
beam groups 12 semiquavers compound-817.png,2597
beam groups 12 semiquavers compound-818.png,2600
beam groups 12 semiquavers compound-819.png,2603
beam groups 12 semiquavers compound-820.png,2606
beam groups 12 semiquavers compound-821.png,2609
beam groups 12 semiquavers compound-822.png,2612
beam groups 12 semiquavers compound-823.png,2615
beam groups 12 semiquavers compound-824.png,2618
beam groups 12 semiquavers compound-825.png,2621
beam groups 12 semiquavers compound-826.png,2624
beam groups 12 semiquavers compound-827.png,2627
beam groups 12 semiquavers compound-828.png,26380
beam groups 12 semiquavers compound-829.png,2683
beam groups 12 semiquavers compound-830.png,2636
beam groups 12 semiquavers compound-831.png,2689
beam groups 12 semiquavers compound-832.png,2642
beam groups 12 semiquavers compound-833.png,2645
beam groups 12 semiquavers compound-834.png,2648
beam groups 12 semiquavers compound-835.png,2651
beam groups 12 semiquavers compound-836.png,2654
beam groups 12 semiquavers compound-837.png,2657
beam groups 12 semiquavers compound-838.png,2660
beam groups 12 semiquavers compound-839.png,2663
beam groups 12 semiquavers compound-840.png,2666
beam groups 12 semiquavers compound-841.png,2669
beam groups 12 semiquavers compound-842.png,2672
beam groups 12 semiquavers compound-843.png,2675
beam groups 12 semiquavers compound-844.png,2678
beam groups 12 semiquavers compound-845.png,2681
beam groups 12 semiquavers compound-846.png,2684
beam groups 12 semiquavers compound-847.png,2687
beam groups 12 semiquavers compound-848.png,2690
beam groups 12 semiquavers compound-849.png,2693
beam groups 12 semiquavers compound-850.png,2696
beam groups 12 semiquavers compound-851.png,2699
beam groups 12 semiquavers compound-852.png,2702
beam groups 12 semiquavers compound-853.png,2705
beam groups 12 semiquavers compound-854.png,2708
beam groups 12 semiquavers compound-855.png,2711
beam groups 12 semiquavers compound-856.png,2714
beam groups 12 semiquavers compound-857.png,2717
beam groups 12 semiquavers compound-858.png,2720
beam groups 12 semiquavers compound-859.png,2723
beam groups 12 semiquavers compound-860.png,2726
beam groups 12 semiquavers compound-861.png,2729
beam groups 12 semiquavers compound-862.png,2782
beam groups 12 semiquavers compound-863.png,2735
beam groups 12 semiquavers compound-864.png,2788
beam groups 12 semiquavers compound-865.png,2741
beam groups 12 semiquavers compound-866.png,2744
beam groups 12 semiquavers compound-867.png,2747
beam groups 12 semiquavers compound-868.png,2750
beam groups 12 semiquavers compound-869.png,2758
beam groups 12 semiquavers compound-870.png,2756
beam groups 12 semiquavers compound-871.png,2759
beam groups 12 semiquavers compound-872.png,2762
beam groups 12 semiquavers compound-873.png,2765
beam groups 12 semiquavers compound-874.png,2768
beam groups 12 semiquavers compound-875.png,2771
beam groups 12 semiquavers compound-876.png,2774
beam groups 12 semiquavers compound-877.png,2777
beam groups 12 semiquavers compound-878.png,2780
beam groups 12 semiquavers compound-879.png,2783
beam groups 12 semiquavers compound-880.png,2786
beam groups 12 semiquavers compound-881.png,2789
beam groups 12 semiquavers compound-882.png,2792
beam groups 12 semiquavers compound-883.png,2795
beam groups 12 semiquavers compound-884.png,2798
beam groups 12 semiquavers compound-885.png,2801
beam groups 12 semiquavers compound-886.png,2804
beam groups 12 semiquavers compound-887.png,2807
beam groups 12 semiquavers compound-888.png,2810
beam groups 12 semiquavers compound-889.png,2813
beam groups 12 semiquavers compound-890.png,2816
beam groups 12 semiquavers compound-891.png,2820
beam groups 12 semiquavers compound-892.png,3975
beam groups 12 semiquavers compound-893.png,2826
beam groups 12 semiquavers compound-894.png,2829
beam groups 12 semiquavers compound-895.png,2832
beam groups 12 semiquavers compound-896.png,2835
beam groups 12 semiquavers compound-897.png,2838
beam groups 12 semiquavers compound-898.png,2841
beam groups 12 semiquavers compound-899.png,2844
beam groups 12 semiquavers compound-900.png,2847
beam groups 12 semiquavers compound-901.png,2850
beam groups 12 semiquavers compound-902.png,2853
beam groups 12 semiquavers compound-903.png,2856
beam groups 12 semiquavers compound-904.png,2859
beam groups 12 semiquavers compound-905.png,2862
beam groups 12 semiquavers compound-906.png,2865
beam groups 12 semiquavers compound-907.png,2868
beam groups 12 semiquavers compound-908.png,2871
beam groups 12 semiquavers compound-909.png,2874
beam groups 12 semiquavers compound-910.png,2877
beam groups 12 semiquavers compound-911.png,2880
beam groups 12 semiquavers compound-912.png,2883
beam groups 12 semiquavers compound-913.png,2886
beam groups 12 semiquavers compound-914.png,2889
beam groups 12 semiquavers compound-915.png,2892
beam groups 12 semiquavers compound-916.png,2895
beam groups 12 semiquavers compound-917.png,2898
beam groups 12 semiquavers compound-918.png,2901
beam groups 12 semiquavers compound-919.png,2904
beam groups 12 semiquavers compound-920.png,2907
beam groups 12 semiquavers compound-921.png,2910
beam groups 12 semiquavers compound-922.png,2913
beam groups 12 semiquavers compound-923.png,2916
beam groups 12 semiquavers compound-924.png,2919
beam groups 12 semiquavers compound-925.png,2922
beam groups 12 semiquavers compound-926.png,2925
beam groups 12 semiquavers compound-927.png,2928
beam groups 12 semiquavers compound-928.png,29381
beam groups 12 semiquavers compound-929.png,29384
beam groups 12 semiquavers compound-930.png,2937
beam groups 12 semiquavers compound-931.png,2940
beam groups 12 semiquavers compound-932.png,2943
beam groups 12 semiquavers compound-933.png,2946
beam groups 12 semiquavers compound-934.png,2949
beam groups 12 semiquavers compound-935.png,2952
beam groups 12 semiquavers compound-936.png,2955
beam groups 12 semiquavers compound-937.png,2958
beam groups 12 semiquavers compound-938.png,2961
beam groups 12 semiquavers compound-939.png,2964
beam groups 12 semiquavers compound-940.png,2967
beam groups 12 semiquavers compound-941.png,2970
beam groups 12 semiquavers compound-942.png,2973
beam groups 12 semiquavers compound-943.png,2976
beam groups 12 semiquavers compound-944.png,2979
beam groups 12 semiquavers compound-945.png,2982
beam groups 12 semiquavers compound-946.png,2985
beam groups 12 semiquavers compound-947.png,2988
beam groups 12 semiquavers compound-948.png,2991
beam groups 12 semiquavers compound-949.png,2994
beam groups 12 semiquavers compound-950.png,2997
beam groups 12 semiquavers compound-951.png,3000
beam groups 12 semiquavers compound-952.png,38003
beam groups 12 semiquavers compound-953.png,3006
beam groups 12 semiquavers compound-954.png,3009
beam groups 12 semiquavers compound-955.png,3012
beam groups 12 semiquavers compound-956.png,3015
beam groups 12 semiquavers compound-957.png,3018
beam groups 12 semiquavers compound-958.png,3021
beam groups 12 semiquavers compound-959.png,3024
beam groups 12 semiquavers compound-960.png,3027
beam groups 12 semiquavers compound-961.png,3030
beam groups 12 semiquavers compound-962.png,380383
beam groups 12 semiquavers compound-963.png,30386
beam groups 12 semiquavers compound-964.png,38039
beam groups 12 semiquavers compound-965.png,3042
beam groups 12 semiquavers compound-966.png,3045
beam groups 12 semiquavers compound-967.png,3048
beam groups 12 semiquavers compound-968.png,3051
